source_data_id,ann_index,class_id,type,x0,y0,x1,y1
S-211107_A_C_3_R_8703005-23,2,3,polygon,525,856,626,872
S-211107_A_C_3_R_8703005-24,0,3,polygon,112,701,499,794
S-211107_A_C_3_R_8703005-24,1,3,polygon,319,763,808,957
S-211107_A_C_3_R_8703005-24,2,3,polygon,859,754,1080,781
S-211107_A_C_3_R_8703005-25,0,3,polygon,133,590,517,678
S-211107_A_C_3_R_8703005-25,1,3,polygon,339,654,880,843
S-211107_A_C_3_R_8703005-25,2,3,polygon,883,645,1080,670
S-211107_A_C_3_R_8703005-27,0,3,polygon,52,414,449,512
S-211107_A_C_3_R_8703005-27,1,3,polygon,268,479,821,685
S-211107_A_C_3_R_8703005-27,2,3,polygon,820,459,1080,499
S-211107_A_C_3_R_8703005-28,0,3,polygon,0,392,349,483
S-211107_A_C_3_R_8703005-28,1,3,polygon,920,426,1080,454
S-211107_A_C_3_R_8703005-28,2,3,polygon,168,456,732,662
S-211107_A_C_3_R_8703005-29,0,3,polygon,0,383,258,423
S-211107_A_C_3_R_8703005-29,1,3,polygon,76,442,631,648
S-211107_A_C_3_R_8703005-29,2,3,polygon,652,404,1080,457
S-211107_A_C_3_R_8703005-3,0,3,polygon,18,671,417,765
S-211107_A_C_3_R_8703005-3,1,3,polygon,225,730,789,939
S-211107_A_C_3_R_8703005-3,2,3,polygon,789,709,1080,751
S-211107_A_C_3_R_8703005-30,0,3,polygon,0,427,538,552
S-211107_A_C_3_R_8703005-30,1,3,polygon,535,400,1080,446
S-211107_A_C_3_R_8703005-30,2,3,polygon,17,361,140,399
S-211107_A_C_3_R_8703005-4,0,3,polygon,0,686,321,773
S-211107_A_C_3_R_8703005-4,1,3,polygon,130,745,701,949
S-211107_A_C_3_R_8703005-4,2,3,polygon,697,714,1080,759
S-211107_A_C_3_R_8703005-5,0,3,polygon,0,695,216,735
S-211107_A_C_3_R_8703005-5,1,3,polygon,794,712,1080,748
S-211107_A_C_3_R_8703005-5,2,3,polygon,22,745,793,963
S-211107_A_C_3_R_8703005-6,0,3,polygon,0,705,126,737
S-211107_A_C_3_R_8703005-6,1,3,polygon,0,762,525,865
S-211107_A_C_3_R_8703005-6,2,3,polygon,519,726,1080,789
S-211107_A_C_3_R_8703005-7,0,3,polygon,0,768,316,838
S-211107_A_C_3_R_8703005-7,1,3,polygon,313,758,454,777
S-211107_A_C_3_R_8703005-7,2,3,polygon,444,705,1080,785
S-211107_A_C_3_R_8703005-9,0,3,polygon,0,735,239,767
S-211107_A_C_3_R_8703005-9,1,3,polygon,243,728,441,747
S-211107_A_C_3_R_8703005-9,2,3,polygon,442,648,1080,730
S-211107_A_C_3_R_8703008-1,0,3,polygon,0,1065,171,1088
S-211107_A_C_3_R_8703008-1,1,3,polygon,133,156,1080,1440
S-211107_A_C_3_R_8703008-1,2,3,polygon,537,374,1080,435
S-211107_A_C_3_R_8703008-10,0,3,polygon,618,721,1080,764
S-211107_A_C_3_R_8703008-10,1,3,polygon,254,547,734,1440
S-211107_A_C_3_R_8703008-10,2,3,polygon,502,759,677,781
S-211107_A_C_3_R_8703008-11,0,3,polygon,265,445,1080,1440
S-211107_A_C_3_R_8703008-11,1,3,polygon,0,1359,278,1386
S-211107_A_C_3_R_8703008-11,2,3,polygon,268,1381,387,1394
S-211107_A_C_3_R_8703008-12,0,3,polygon,237,363,1080,1440
S-211107_A_C_3_R_8703008-12,1,3,polygon,644,526,1080,568
S-211107_A_C_3_R_8703008-12,2,3,polygon,0,1256,275,1286
S-211107_A_C_3_R_8703008-13,0,3,polygon,0,1111,281,1141
S-211107_A_C_3_R_8703008-13,1,3,polygon,221,234,1080,1440
S-211107_A_C_3_R_8703008-13,2,3,polygon,632,393,1080,446
S-211107_A_C_3_R_8703008-14,0,3,polygon,214,160,1080,1440
S-211107_A_C_3_R_8703008-14,1,3,polygon,0,1000,276,1029
S-211107_A_C_3_R_8703008-14,2,3,polygon,622,290,1080,326
S-211107_A_C_3_R_8703008-15,0,3,polygon,214,96,1080,1440
S-211107_A_C_3_R_8703008-15,1,3,polygon,0,924,278,952
S-211107_A_C_3_R_8703008-15,2,3,polygon,620,222,1080,256
S-211107_A_C_3_R_8703008-16,0,3,polygon,0,909,192,938
S-211107_A_C_3_R_8703008-16,1,3,polygon,129,91,650,1440
S-211107_A_C_3_R_8703008-16,2,3,polygon,190,622,294,940
S-211107_A_C_3_R_8703008-18,0,3,polygon,0,126,466,1440
S-211107_A_C_3_R_8703008-18,1,3,polygon,6,677,109,936
S-211107_A_C_3_R_8703008-18,2,3,polygon,339,175,1080,232
S-211107_A_C_3_R_8703008-19,0,3,polygon,0,193,385,1440
S-211107_A_C_3_R_8703008-19,1,3,polygon,269,156,1080,198
S-211107_A_C_3_R_8703008-19,2,3,polygon,374,884,1080,915
S-211107_A_C_3_R_8703008-2,0,3,polygon,185,191,695,1440
S-211107_A_C_3_R_8703008-2,1,3,polygon,0,1056,249,1093
S-211107_A_C_3_R_8703008-2,2,3,polygon,246,755,356,1086
S-211107_A_C_3_R_8703008-20,0,3,polygon,0,290,336,1440
S-211107_A_C_3_R_8703008-20,1,3,polygon,229,208,1080,247
S-211107_A_C_3_R_8703008-20,2,3,polygon,322,939,1080,967
S-211107_A_C_3_R_8703008-21,0,3,polygon,0,332,333,1440
S-211107_A_C_3_R_8703008-21,1,3,polygon,223,254,1080,329
S-211107_A_C_3_R_8703008-21,2,3,polygon,319,996,1080,1022
S-211107_A_C_3_R_8703008-22,0,3,polygon,0,374,337,1440
S-211107_A_C_3_R_8703008-22,1,3,polygon,321,1082,1080,1107
S-211107_A_C_3_R_8703008-22,2,3,polygon,241,336,1080,383
S-211107_A_C_3_R_8703008-23,0,3,polygon,228,392,1080,443
S-211107_A_C_3_R_8703008-23,1,3,polygon,0,463,326,1440
S-211107_A_C_3_R_8703008-23,2,3,polygon,303,1146,1080,1171
S-211107_A_C_3_R_8703008-24,0,3,polygon,0,533,1080,1440
S-211107_A_C_3_R_8703008-24,1,3,polygon,243,517,1080,569
S-211107_A_C_3_R_8703008-25,0,3,polygon,261,605,1080,656
S-211107_A_C_3_R_8703008-25,1,3,polygon,0,609,1080,1440
S-211107_A_C_3_R_8703008-25,2,3,polygon,0,1333,225,1351
S-211107_A_C_3_R_8703008-27,0,3,polygon,0,793,347,1440
S-211107_A_C_3_R_8703008-27,1,3,polygon,257,781,1080,831
S-211107_A_C_3_R_8703008-28,0,3,polygon,0,692,439,1440
S-211107_A_C_3_R_8703008-28,1,3,polygon,338,785,1080,837
S-211107_A_C_3_R_8703008-29,0,3,polygon,32,619,573,1440
S-211107_A_C_3_R_8703008-29,1,3,polygon,469,780,1080,827
S-211107_A_C_3_R_8703008-30,0,3,polygon,153,606,707,1440
S-211107_A_C_3_R_8703008-30,1,3,polygon,582,774,1080,826
S-211107_A_C_3_R_8703008-5,0,3,polygon,11,201,1080,1440
S-211107_A_C_3_R_8703008-5,1,3,polygon,405,322,1080,379
S-211107_A_C_3_R_8703008-5,2,3,polygon,0,1013,71,1036
S-211107_A_C_3_R_8703008-7,0,3,polygon,0,1329,78,1355
S-211107_A_C_3_R_8703008-7,1,3,polygon,75,1350,183,1365
S-211107_A_C_3_R_8703008-7,2,3,polygon,61,471,1080,1440
S-211107_A_C_3_R_8703008-8,0,3,polygon,90,561,577,1440
S-211107_A_C_3_R_8703008-8,1,3,polygon,0,1418,93,1440
S-211107_A_C_3_R_8703008-8,2,3,polygon,151,1102,185,1433
S-211107_A_C_3_R_8703008-9,0,3,polygon,157,560,667,1440
S-211107_A_C_3_R_8703008-9,1,3,polygon,239,1206,267,1440
S-211107_A_C_3_R_8703008-9,2,3,polygon,548,699,1080,749
S-211107_A_C_3_R_9636045-1,0,3,polygon,323,48,503,558
S-211107_A_C_3_R_9636045-1,1,3,polygon,494,335,623,598
S-211107_A_C_3_R_9636045-1,2,3,polygon,580,546,665,936
S-211107_A_C_3_R_9636045-13,0,3,polygon,579,77,762,645
S-211107_A_C_3_R_9636045-13,1,3,polygon,750,419,854,691
S-211107_A_C_3_R_9636045-13,2,3,polygon,850,644,900,846
S-211107_A_C_3_R_9636045-14,0,3,polygon,555,0,739,590
S-211107_A_C_3_R_9636045-14,1,3,polygon,728,325,830,609
S-211107_A_C_3_R_9636045-14,2,3,polygon,827,559,873,763
S-211107_A_C_3_R_9636045-16,0,3,polygon,340,14,529,569
S-211107_A_C_3_R_9636045-16,1,3,polygon,520,336,642,606
S-211107_A_C_3_R_9636045-16,2,3,polygon,578,632,689,998
S-211107_A_C_3_R_9636045-17,0,3,polygon,202,0,536,602
S-211107_A_C_3_R_9636045-17,1,3,polygon,554,619,584,742
S-211107_A_C_3_R_9636045-17,2,3,polygon,491,738,573,957
S-211107_A_C_3_R_9636045-18,0,3,polygon,136,0,492,628
S-211107_A_C_3_R_9636045-18,1,3,polygon,450,649,562,993
S-211107_A_C_3_R_9636045-18,2,3,polygon,482,574,535,649
S-211107_A_C_3_R_9636045-2,0,3,polygon,342,227,447,333
S-211107_A_C_3_R_9636045-2,1,3,polygon,392,104,631,653
S-211107_A_C_3_R_9636045-2,2,3,polygon,583,784,664,989
S-211107_A_C_3_R_9636045-22,0,3,polygon,126,0,284,469
S-211107_A_C_3_R_9636045-22,1,3,polygon,285,230,446,479
S-211107_A_C_3_R_9636045-22,2,3,polygon,418,413,508,873
S-211107_A_C_3_R_9636045-26,0,3,polygon,427,155,620,734
S-211107_A_C_3_R_9636045-26,1,3,polygon,620,548,729,751
S-211107_A_C_3_R_9636045-26,2,3,polygon,651,703,804,1113
S-211107_A_C_3_R_9636045-27,0,3,polygon,453,241,635,805
S-211107_A_C_3_R_9636045-27,1,3,polygon,634,634,742,824
S-211107_A_C_3_R_9636045-27,2,3,polygon,664,742,784,1184
S-211107_A_C_3_R_9636045-3,0,3,polygon,416,264,572,723
S-211107_A_C_3_R_9636045-3,1,3,polygon,573,592,676,769
S-211107_A_C_3_R_9636045-3,2,3,polygon,608,722,745,1131
S-211107_A_C_3_R_9636045-30,0,3,polygon,331,322,507,830
S-211107_A_C_3_R_9636045-30,1,3,polygon,509,650,617,849
S-211107_A_C_3_R_9636045-30,2,3,polygon,559,798,687,1197
S-211107_A_C_3_R_9636045-4,0,3,polygon,429,370,627,855
S-211107_A_C_3_R_9636045-4,1,3,polygon,620,657,721,896
S-211107_A_C_3_R_9636045-4,2,3,polygon,638,819,786,1265
S-211107_A_C_3_R_9636045-5,0,3,polygon,431,438,630,945
S-211107_A_C_3_R_9636045-5,1,3,polygon,623,727,723,963
S-211107_A_C_3_R_9636045-5,2,3,polygon,650,914,760,1299
S-211107_A_C_3_R_9636045-7,0,3,polygon,499,824,590,1206
S-211107_A_C_3_R_9636045-7,1,3,polygon,444,641,554,871
S-211107_A_C_3_R_9636045-7,2,3,polygon,224,341,445,846
S-211107_A_C_3_R_9636045-8,0,3,polygon,220,234,452,799
S-211107_A_C_3_R_9636045-8,1,3,polygon,453,557,570,803
S-211107_A_C_3_R_9636045-8,2,3,polygon,559,717,636,933
S-211107_A_C_3_R_9636045-9,0,3,polygon,226,138,491,763
S-211107_A_C_3_R_9636045-9,1,3,polygon,494,571,610,763
S-211107_A_C_3_R_9636045-9,2,3,polygon,542,716,683,1169
S-211107_A_C_3_R_9636046-1,0,3,polygon,563,580,578,611
S-211107_A_C_3_R_9636046-1,1,3,polygon,556,325,660,577
S-211107_A_C_3_R_9636046-1,2,3,polygon,639,187,1080,321
S-211107_A_C_3_R_9636046-10,0,3,polygon,188,360,528,536
S-211107_A_C_3_R_9636046-10,1,3,polygon,161,537,233,811
S-211107_A_C_3_R_9636046-10,2,3,polygon,914,315,1080,355
S-211107_A_C_3_R_9636046-12,0,3,polygon,638,426,765,465
S-211107_A_C_3_R_9636046-12,1,3,polygon,420,452,570,571
S-211107_A_C_3_R_9636046-12,2,3,polygon,362,649,438,827
S-211107_A_C_3_R_9636046-13,0,3,polygon,446,616,528,797
S-211107_A_C_3_R_9636046-13,1,3,polygon,516,416,671,538
S-211107_A_C_3_R_9636046-13,2,3,polygon,747,390,884,431
S-211107_A_C_3_R_9636046-14,0,3,polygon,541,389,696,512
S-211107_A_C_3_R_9636046-14,1,3,polygon,777,365,915,406
S-211107_A_C_3_R_9636046-14,2,3,polygon,465,515,567,772
S-211107_A_C_3_R_9636046-15,0,3,polygon,508,476,616,738
S-211107_A_C_3_R_9636046-15,1,3,polygon,588,350,753,474
S-211107_A_C_3_R_9636046-15,2,3,polygon,826,328,982,369
S-211107_A_C_3_R_9636046-16,0,3,polygon,760,452,942,565
S-211107_A_C_3_R_9636046-16,1,3,polygon,1019,447,1080,477
S-211107_A_C_3_R_9636046-16,2,3,polygon,647,568,781,814
S-211107_A_C_3_R_9636046-17,0,3,polygon,844,529,1028,650
S-211107_A_C_3_R_9636046-17,1,3,polygon,711,712,827,872
S-211107_A_C_3_R_9636046-17,2,3,polygon,821,649,858,713
S-211107_A_C_3_R_9636046-18,0,3,polygon,733,739,853,906
S-211107_A_C_3_R_9636046-18,1,3,polygon,870,563,1060,665
S-211107_A_C_3_R_9636046-18,2,3,polygon,846,666,888,739
S-211107_A_C_3_R_9636046-19,0,3,polygon,671,566,825,670
S-211107_A_C_3_R_9636046-19,1,3,polygon,574,672,691,916
S-211107_A_C_3_R_9636046-19,2,3,polygon,905,552,1034,582
S-211107_A_C_3_R_9636046-2,0,3,polygon,537,422,633,693
S-211107_A_C_3_R_9636046-2,1,3,polygon,612,299,789,419
S-211107_A_C_3_R_9636046-2,2,3,polygon,960,292,1080,307
S-211107_A_C_3_R_9636046-21,0,3,polygon,473,759,575,1007
S-211107_A_C_3_R_9636046-21,1,3,polygon,551,654,687,757
S-211107_A_C_3_R_9636046-21,2,3,polygon,764,632,879,662
S-211107_A_C_3_R_9636046-22,0,3,polygon,429,670,527,918
S-211107_A_C_3_R_9636046-22,1,3,polygon,500,558,642,668
S-211107_A_C_3_R_9636046-22,2,3,polygon,719,530,850,566
S-211107_A_C_3_R_9636046-23,0,3,polygon,506,513,652,625
S-211107_A_C_3_R_9636046-23,1,3,polygon,429,627,530,870
S-211107_A_C_3_R_9636046-23,2,3,polygon,734,485,874,522
S-211107_A_C_3_R_9636046-24,0,3,polygon,708,433,832,471
S-211107_A_C_3_R_9636046-24,1,3,polygon,482,459,637,577
S-211107_A_C_3_R_9636046-24,2,3,polygon,407,581,509,837
S-211107_A_C_3_R_9636046-25,0,3,polygon,332,631,410,817
S-211107_A_C_3_R_9636046-25,1,3,polygon,385,425,543,550
S-211107_A_C_3_R_9636046-25,2,3,polygon,912,374,1044,396
S-211107_A_C_3_R_9636046-26,0,3,polygon,834,348,958,374
S-211107_A_C_3_R_9636046-26,1,3,polygon,319,402,466,530
S-211107_A_C_3_R_9636046-26,2,3,polygon,277,535,354,801
S-211107_A_C_3_R_9636046-29,0,3,polygon,474,609,573,854
S-211107_A_C_3_R_9636046-29,1,3,polygon,549,496,696,605
S-211107_A_C_3_R_9636046-29,2,3,polygon,791,476,901,494
S-211107_A_C_3_R_9636046-3,0,3,polygon,558,351,730,467
S-211107_A_C_3_R_9636046-3,1,3,polygon,896,338,1080,357
S-211107_A_C_3_R_9636046-3,2,3,polygon,494,472,583,706
S-211107_A_C_3_R_9636046-30,0,3,polygon,621,502,783,611
S-211107_A_C_3_R_9636046-30,1,3,polygon,535,684,624,854
S-211107_A_C_3_R_9636046-30,2,3,polygon,614,612,645,685
S-211107_A_C_3_R_9636046-7,0,3,polygon,401,484,559,603
S-211107_A_C_3_R_9636046-7,1,3,polygon,405,605,430,679
S-211107_A_C_3_R_9636046-7,2,3,polygon,338,680,417,862
S-211107_A_C_3_R_9636046-8,0,3,polygon,327,485,470,608
S-211107_A_C_3_R_9636046-8,1,3,polygon,333,611,359,687
S-211107_A_C_3_R_9636046-8,2,3,polygon,274,687,352,874
S-211107_A_C_3_R_9636049-1,0,3,polygon,499,438,737,641
S-211107_A_C_3_R_9636049-1,1,3,polygon,399,467,571,489
S-211107_A_C_3_R_9636049-1,2,3,polygon,574,455,615,486
S-211107_A_C_3_R_9636049-11,0,3,polygon,161,669,423,714
S-211107_A_C_3_R_9636049-11,1,3,polygon,269,647,500,909
S-211107_A_C_3_R_9636049-11,2,3,polygon,297,901,307,967
S-211107_A_C_3_R_9636049-12,0,3,polygon,249,592,504,628
S-211107_A_C_3_R_9636049-12,1,3,polygon,351,572,578,825
S-211107_A_C_3_R_9636049-12,2,3,polygon,373,818,390,880
S-211107_A_C_3_R_9636049-13,0,3,polygon,294,493,515,524
S-211107_A_C_3_R_9636049-13,1,3,polygon,409,465,635,722
S-211107_A_C_3_R_9636049-13,2,3,polygon,419,719,430,767
S-211107_A_C_3_R_9636049-14,0,3,polygon,355,440,603,492
S-211107_A_C_3_R_9636049-14,1,3,polygon,460,434,706,696
S-211107_A_C_3_R_9636049-14,2,3,polygon,473,687,483,753
S-211107_A_C_3_R_9636049-15,0,3,polygon,335,429,597,470
S-211107_A_C_3_R_9636049-15,1,3,polygon,440,408,686,677
S-211107_A_C_3_R_9636049-15,2,3,polygon,459,671,467,735
S-211107_A_C_3_R_9636049-17,0,3,polygon,451,504,703,542
S-211107_A_C_3_R_9636049-17,1,3,polygon,546,485,800,740
S-211107_A_C_3_R_9636049-17,2,3,polygon,555,732,569,797
S-211107_A_C_3_R_9636049-2,0,3,polygon,385,472,634,509
S-211107_A_C_3_R_9636049-2,1,3,polygon,484,455,723,705
S-211107_A_C_3_R_9636049-2,2,3,polygon,490,699,502,759
S-211107_A_C_3_R_9636049-20,0,3,polygon,216,526,460,566
S-211107_A_C_3_R_9636049-20,1,3,polygon,313,506,552,763
S-211107_A_C_3_R_9636049-20,2,3,polygon,346,756,363,820
S-211107_A_C_3_R_9636049-21,0,3,polygon,228,449,476,505
S-211107_A_C_3_R_9636049-21,1,3,polygon,330,443,570,706
S-211107_A_C_3_R_9636049-21,2,3,polygon,360,697,371,762
S-211107_A_C_3_R_9636049-22,0,3,polygon,176,458,361,485
S-211107_A_C_3_R_9636049-22,1,3,polygon,284,423,520,690
S-211107_A_C_3_R_9636049-22,2,3,polygon,317,681,326,730
S-211107_A_C_3_R_9636049-23,0,3,polygon,99,489,357,536
S-211107_A_C_3_R_9636049-23,1,3,polygon,210,464,447,732
S-211107_A_C_3_R_9636049-23,2,3,polygon,250,735,262,793
S-211107_A_C_3_R_9636049-24,0,3,polygon,43,521,318,571
S-211107_A_C_3_R_9636049-24,1,3,polygon,158,497,394,768
S-211107_A_C_3_R_9636049-24,2,3,polygon,198,762,220,826
S-211107_A_C_3_R_9636049-25,0,3,polygon,25,601,296,651
S-211107_A_C_3_R_9636049-25,1,3,polygon,140,578,376,846
S-211107_A_C_3_R_9636049-25,2,3,polygon,178,838,188,902
S-211107_A_C_3_R_9636049-26,0,3,polygon,43,602,313,662
S-211107_A_C_3_R_9636049-26,1,3,polygon,157,589,389,853
S-211107_A_C_3_R_9636049-26,2,3,polygon,191,849,207,908
S-211107_A_C_3_R_9636049-28,0,3,polygon,249,579,494,615
S-211107_A_C_3_R_9636049-28,1,3,polygon,349,563,583,810
S-211107_A_C_3_R_9636049-28,2,3,polygon,367,803,385,866
S-211107_A_C_3_R_9636049-7,0,3,polygon,140,474,448,548
S-211107_A_C_3_R_9636049-7,1,3,polygon,273,462,534,761
S-211107_A_C_3_R_9636049-7,2,3,polygon,308,757,319,818
S-211107_A_C_3_R_9636049-9,0,3,polygon,0,462,249,526
S-211107_A_C_3_R_9636049-9,1,3,polygon,54,427,334,756
S-211107_A_C_3_R_9636049-9,2,3,polygon,127,746,145,815
S-211107_A_C_3_R_9636058-1,0,3,polygon,450,0,481,127
S-211107_A_C_3_R_9636058-1,1,3,polygon,431,329,502,465
S-211107_A_C_3_R_9636058-1,2,3,polygon,350,434,439,448
S-211107_A_C_3_R_9636058-10,0,3,polygon,0,686,79,869
S-211107_A_C_3_R_9636058-10,1,3,polygon,168,88,387,122
S-211107_A_C_3_R_9636058-10,2,3,polygon,309,420,438,455
S-211107_A_C_3_R_9636058-14,0,3,polygon,68,557,165,743
S-211107_A_C_3_R_9636058-14,1,3,polygon,0,155,82,356
S-211107_A_C_3_R_9636058-14,2,3,polygon,394,286,524,345
S-211107_A_C_3_R_9636058-15,0,3,polygon,151,577,243,753
S-211107_A_C_3_R_9636058-15,1,3,polygon,97,183,183,394
S-211107_A_C_3_R_9636058-15,2,3,polygon,393,38,585,78
S-211107_A_C_3_R_9636058-16,0,3,polygon,215,736,305,911
S-211107_A_C_3_R_9636058-16,1,3,polygon,206,401,269,577
S-211107_A_C_3_R_9636058-16,2,3,polygon,513,288,648,312
S-211107_A_C_3_R_9636058-17,0,3,polygon,233,553,289,727
S-211107_A_C_3_R_9636058-17,1,3,polygon,230,896,318,1049
S-211107_A_C_3_R_9636058-17,2,3,polygon,479,443,631,462
S-211107_A_C_3_R_9636058-18,0,3,polygon,493,454,647,475
S-211107_A_C_3_R_9636058-18,1,3,polygon,255,561,305,714
S-211107_A_C_3_R_9636058-18,2,3,polygon,246,881,332,1049
S-211107_A_C_3_R_9636058-2,0,3,polygon,418,434,488,594
S-211107_A_C_3_R_9636058-2,1,3,polygon,427,103,469,283
S-211107_A_C_3_R_9636058-2,2,3,polygon,701,250,802,288
S-211107_A_C_3_R_9636058-20,0,3,polygon,257,950,345,1127
S-211107_A_C_3_R_9636058-20,1,3,polygon,268,624,319,784
S-211107_A_C_3_R_9636058-20,2,3,polygon,504,517,656,535
S-211107_A_C_3_R_9636058-21,0,3,polygon,279,954,366,1153
S-211107_A_C_3_R_9636058-21,1,3,polygon,296,644,346,813
S-211107_A_C_3_R_9636058-21,2,3,polygon,541,545,693,563
S-211107_A_C_3_R_9636058-22,0,3,polygon,451,592,606,614
S-211107_A_C_3_R_9636058-22,1,3,polygon,207,697,260,872
S-211107_A_C_3_R_9636058-22,2,3,polygon,196,1034,287,1197
S-211107_A_C_3_R_9636058-23,0,3,polygon,487,575,640,598
S-211107_A_C_3_R_9636058-23,1,3,polygon,234,683,288,841
S-211107_A_C_3_R_9636058-23,2,3,polygon,226,1033,314,1186
S-211107_A_C_3_R_9636058-26,0,3,polygon,469,214,713,244
S-211107_A_C_3_R_9636058-26,1,3,polygon,274,347,336,525
S-211107_A_C_3_R_9636058-26,2,3,polygon,291,707,377,868
S-211107_A_C_3_R_9636058-28,0,3,polygon,17,709,118,893
S-211107_A_C_3_R_9636058-28,1,3,polygon,0,422,28,542
S-211107_A_C_3_R_9636058-28,2,3,polygon,217,196,405,219
S-211107_A_C_3_R_9636058-3,0,3,polygon,394,460,466,634
S-211107_A_C_3_R_9636058-3,1,3,polygon,398,153,443,329
S-211107_A_C_3_R_9636058-3,2,3,polygon,618,46,766,68
S-211107_A_C_3_R_9636058-30,0,3,polygon,299,417,479,443
S-211107_A_C_3_R_9636058-30,1,3,polygon,13,554,92,755
S-211107_A_C_3_R_9636058-30,2,3,polygon,43,930,149,1111
S-211107_A_C_3_R_9636058-5,0,3,polygon,265,624,349,787
S-211107_A_C_3_R_9636058-5,1,3,polygon,270,280,324,460
S-211107_A_C_3_R_9636058-5,2,3,polygon,518,172,670,196
S-211107_A_C_3_R_9636058-6,0,3,polygon,217,710,304,876
S-211107_A_C_3_R_9636058-6,1,3,polygon,204,363,267,543
S-211107_A_C_3_R_9636058-6,2,3,polygon,460,244,622,268
S-211107_A_C_3_R_9636058-7,0,3,polygon,134,350,215,548
S-211107_A_C_3_R_9636058-7,1,3,polygon,178,730,272,898
S-211107_A_C_3_R_9636058-7,2,3,polygon,419,207,606,234
S-211107_A_C_3_R_9636070-1,0,3,polygon,313,368,419,399
S-211107_A_C_3_R_9636070-1,1,3,polygon,400,375,582,448
S-211107_A_C_3_R_9636070-1,2,3,polygon,459,690,696,725
S-211107_A_C_3_R_9636070-10,0,3,polygon,565,236,800,383
S-211107_A_C_3_R_9636070-10,1,3,polygon,503,375,568,636
S-211107_A_C_3_R_9636070-10,2,3,polygon,384,650,498,862
S-211107_A_C_3_R_9636070-11,0,3,polygon,554,328,773,462
S-211107_A_C_3_R_9636070-11,1,3,polygon,492,456,557,710
S-211107_A_C_3_R_9636070-11,2,3,polygon,393,756,482,932
S-211107_A_C_3_R_9636070-12,0,3,polygon,547,388,749,494
S-211107_A_C_3_R_9636070-12,1,3,polygon,480,496,549,764
S-211107_A_C_3_R_9636070-12,2,3,polygon,403,808,470,971
S-211107_A_C_3_R_9636070-13,0,3,polygon,507,481,710,613
S-211107_A_C_3_R_9636070-13,1,3,polygon,457,609,510,800
S-211107_A_C_3_R_9636070-13,2,3,polygon,430,873,448,947
S-211107_A_C_3_R_9636070-14,0,3,polygon,379,468,577,603
S-211107_A_C_3_R_9636070-14,1,3,polygon,334,598,381,807
S-211107_A_C_3_R_9636070-14,2,3,polygon,266,885,329,1058
S-211107_A_C_3_R_9636070-17,0,3,polygon,532,397,728,507
S-211107_A_C_3_R_9636070-17,1,3,polygon,472,509,535,777
S-211107_A_C_3_R_9636070-17,2,3,polygon,418,827,464,970
S-211107_A_C_3_R_9636070-18,0,3,polygon,544,331,745,444
S-211107_A_C_3_R_9636070-18,1,3,polygon,483,442,546,684
S-211107_A_C_3_R_9636070-18,2,3,polygon,429,771,476,915
S-211107_A_C_3_R_9636070-19,0,3,polygon,528,278,762,461
S-211107_A_C_3_R_9636070-19,1,3,polygon,493,468,531,635
S-211107_A_C_3_R_9636070-19,2,3,polygon,421,680,490,882
S-211107_A_C_3_R_9636070-2,0,3,polygon,397,483,494,506
S-211107_A_C_3_R_9636070-2,1,3,polygon,482,489,609,546
S-211107_A_C_3_R_9636070-2,2,3,polygon,683,721,798,769
S-211107_A_C_3_R_9636070-20,0,3,polygon,594,190,810,297
S-211107_A_C_3_R_9636070-20,1,3,polygon,521,294,596,551
S-211107_A_C_3_R_9636070-20,2,3,polygon,469,644,505,772
S-211107_A_C_3_R_9636070-21,0,3,polygon,659,132,877,238
S-211107_A_C_3_R_9636070-21,1,3,polygon,577,239,663,512
S-211107_A_C_3_R_9636070-21,2,3,polygon,497,598,561,761
S-211107_A_C_3_R_9636070-22,0,3,polygon,726,152,909,250
S-211107_A_C_3_R_9636070-22,1,3,polygon,645,255,726,498
S-211107_A_C_3_R_9636070-22,2,3,polygon,547,686,597,787
S-211107_A_C_3_R_9636070-23,0,3,polygon,759,166,915,266
S-211107_A_C_3_R_9636070-23,1,3,polygon,675,266,763,574
S-211107_A_C_3_R_9636070-23,2,3,polygon,604,684,647,793
S-211107_A_C_3_R_9636070-24,0,3,polygon,881,174,1049,271
S-211107_A_C_3_R_9636070-24,1,3,polygon,784,270,883,536
S-211107_A_C_3_R_9636070-24,2,3,polygon,699,629,760,775
S-211107_A_C_3_R_9636070-26,0,3,polygon,933,288,1071,600
S-211107_A_C_3_R_9636070-26,1,3,polygon,461,442,538,473
S-211107_A_C_3_R_9636070-26,2,3,polygon,527,455,667,541
S-211107_A_C_3_R_9636070-28,0,3,polygon,503,539,576,574
S-211107_A_C_3_R_9636070-28,1,3,polygon,562,556,701,641
S-211107_A_C_3_R_9636070-28,2,3,polygon,988,431,1080,629
S-211107_A_C_3_R_9636070-29,0,3,polygon,378,494,453,527
S-211107_A_C_3_R_9636070-29,1,3,polygon,442,506,632,601
S-211107_A_C_3_R_9636070-29,2,3,polygon,854,346,950,567
S-211107_A_C_3_R_9636070-3,0,3,polygon,412,602,508,628
S-211107_A_C_3_R_9636070-3,1,3,polygon,491,608,656,672
S-211107_A_C_3_R_9636070-3,2,3,polygon,687,742,792,764
S-211107_A_C_3_R_9636070-5,0,3,polygon,101,469,210,492
S-211107_A_C_3_R_9636070-5,1,3,polygon,190,469,328,519
S-211107_A_C_3_R_9636070-5,2,3,polygon,416,690,563,748
